sentence,token,position,token_type,analysis_type,pos,dep,conditional_source_entropy_bits,conditional_source_surprisal_bits,conditional_source_topk_entropy_k5_bits,conditional_source_topk_mass_k5,conditional_source_entmax_entropy_bits,conditional_source_entmax_surprisal_bits,conditional_source_entmax_topk_entropy_k5_bits,conditional_source_entmax_topk_mass_k5,conditional_source_entmax_branching_choices,conditional_bigram_source_entropy_bits,conditional_bigram_source_surprisal_bits,conditional_bigram_source_topk_entropy_k5_bits,conditional_bigram_source_topk_mass_k5,conditional_bigram_source_entmax_entropy_bits,conditional_bigram_source_entmax_surprisal_bits,conditional_bigram_source_entmax_topk_entropy_k5_bits,conditional_bigram_source_entmax_topk_mass_k5,conditional_bigram_source_entmax_branching_choices,candidate_idx,target_sentence,conditional_target_entropy_bits,conditional_target_surprisal_bits,conditional_target_topk_entropy_k5_bits,conditional_target_topk_mass_k5,conditional_target_entmax_entropy_bits,conditional_target_entmax_surprisal_bits,conditional_target_entmax_topk_entropy_k5_bits,conditional_target_entmax_topk_mass_k5,conditional_target_entmax_branching_choices,conditional_bigram_target_entropy_bits,conditional_bigram_target_surprisal_bits,conditional_bigram_target_topk_entropy_k5_bits,conditional_bigram_target_topk_mass_k5,conditional_bigram_target_entmax_entropy_bits,conditional_bigram_target_entmax_surprisal_bits,conditional_bigram_target_entmax_topk_entropy_k5_bits,conditional_bigram_target_entmax_topk_mass_k5,conditional_bigram_target_entmax_branching_choices
Mężczyzna ogląda film dokumentalny.,▁man,1,target,conditional,NOUN,nsubj,,,,,,,,,,,,,,,,,,,7.0,The man is watching a documentary.,12.234818458557129,24.421813912322037,2.2588658332824707,0.16940665245056152,2.0812950134277344,20.0,2.008500099182129,0.9872763156890869,6.0,11.328523635864258,6.489859413958274,2.1510467529296875,0.1593083143234253,1.6289355754852295,20.0,1.5258870124816895,0.9866337180137634,8.0
Mężczyzna ogląda film dokumentalny.,▁is,2,target,conditional,AUX,aux,,,,,,,,,,,,,,,,,,,7.0,The man is watching a documentary.,11.944591522216797,14.460839295234775,1.754378318786621,0.3142598271369934,1.0639567375183105,20.0,1.0639567375183105,0.9999999403953552,3.0,7.593895435333252,2.771324112619928,2.1019153594970703,0.5764685273170471,1.8130848407745361,1.8549107248681416,1.8130848407745361,1.0,4.0
Mężczyzna ogląda film dokumentalny.,▁watching,3,target,conditional,VERB,ROOT,,,,,,,,,,,,,,,,,,,7.0,The man is watching a documentary.,10.974166870117188,15.945102608739143,2.0897161960601807,0.3650454878807068,1.3533310890197754,20.0,1.3533309698104858,0.9999998807907104,5.0,2.8192362785339355,0.3859925214617564,0.7520474195480347,0.8775840997695923,-0.0,-0.0,-0.0,1.0,1.0
Mężczyzna ogląda film dokumentalny.,▁a,4,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,7.0,The man is watching a documentary.,8.197141647338867,10.585612698640274,0.8996922969818115,0.5443606376647949,-0.0,20.0,-0.0,1.0,1.0,3.633873462677002,1.1388367815879998,1.4078876972198486,0.8687508702278137,0.9715759754180908,0.7395524672979719,0.9715759754180908,1.0,2.0
Mężczyzna ogląda film dokumentalny.,▁documentar,5,target,conditional,NOUN,dobj,,,,,,,,,,,,,,,,,,,7.0,The man is watching a documentary.,7.376863479614258,16.315335478411225,0.4449078440666199,0.6295654773712158,-0.0,20.0,-0.0,1.0,1.0,0.8378908634185791,0.07376473104332686,0.154972642660141,0.9664172530174255,-0.0,-0.0,-0.0,1.0,1.0
Mężczyzna ogląda film dokumentalny.,y,6,target,conditional,NOUN,dobj,,,,,,,,,,,,,,,,,,,7.0,The man is watching a documentary.,13.031014442443848,14.007289640039364,2.1044044494628906,0.19542764127254486,1.3837811946868896,20.0,1.3837810754776,0.9999999403953552,5.0,2.6601223945617676,0.19203177077635195,0.06511915475130081,0.880922794342041,-0.0,-0.0,-0.0,1.0,1.0
Mężczyzna ogląda film dokumentalny.,.,7,target,conditional,NOUN,dobj,,,,,,,,,,,,,,,,,,,7.0,The man is watching a documentary.,9.630520820617676,9.912735458257062,0.7910583019256592,0.4778909385204315,-0.0,20.0,-0.0,1.0,1.0,2.6243035793304443,0.2369486543475677,0.36743640899658203,0.8920236229896545,-0.0,-0.0,-0.0,1.0,1.0
Mężczyzna ogląda film dokumentalny.,</s>,8,target,conditional,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,7.0,The man is watching a documentary.,3.017834186553955,4.502862889677954,0.4400629997253418,0.8726446032524109,-0.0,20.0,-0.0,1.0,1.0,2.613192558288574,0.1894842587879211,0.0913519412279129,0.8852591514587402,-0.0,-0.0,-0.0,1.0,1.0
Mężczyzna ogląda film dokumentalny.,<pad>,9,target,conditional,NOUN,dobj,,,,,,,,,,,,,,,,,,,7.0,The man is watching a documentary.,2.5763463973999023,21.199047682570903,0.03149070590734482,0.884788990020752,-0.0,20.0,-0.0,1.0,1.0,,,,,,,,,
Mężczyzna ogląda film dokumentalny.,▁A,0,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,8.0,A man is watching a documentary.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3977556228637695,1.8204468180111044,1.8534045219421387,0.6738477349281311,1.323272943496704,0.8870709039414287,1.3232728242874146,1.0,3.0
Mężczyzna ogląda film dokumentalny.,▁man,1,target,conditional,NOUN,nsubj,,,,,,,,,,,,,,,,,,,8.0,A man is watching a documentary.,12.291238784790039,17.493751506939837,2.2217445373535156,0.2222529649734497,1.847670316696167,20.0,1.847670316696167,1.0000001192092896,5.0,10.581768035888672,3.919406245684928,1.9345389604568481,0.3164953887462616,1.139119029045105,2.4766711216941046,1.139119029045105,0.9999999403953552,3.0
Mężczyzna ogląda film dokumentalny.,▁is,2,target,conditional,AUX,aux,,,,,,,,,,,,,,,,,,,8.0,A man is watching a documentary.,8.309410095214844,17.107168543373895,1.8379061222076416,0.5903464555740356,1.178977370262146,20.0,1.178977370262146,1.0,3.0,7.508821487426758,4.108537131149042,1.942168951034546,0.6124736666679382,1.1511931419372559,9.945969914012627,1.1511931419372559,0.9999999403953552,4.0
Mężczyzna ogląda film dokumentalny.,▁watching,3,target,conditional,VERB,ROOT,,,,,,,,,,,,,,,,,,,8.0,A man is watching a documentary.,10.985490798950195,16.28468176191743,2.083010673522949,0.3616359233856201,1.2506455183029175,20.0,1.250645399093628,0.9999999403953552,5.0,2.7678394317626953,0.3510641681299112,0.6582629084587097,0.8752263784408569,-0.0,-0.0,-0.0,1.0,1.0
Mężczyzna ogląda film dokumentalny.,▁a,4,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,8.0,A man is watching a documentary.,11.600395202636719,10.752598885697424,2.065391778945923,0.26998472213745117,1.3551311492919922,20.0,1.3551311492919922,1.0,4.0,3.136770248413086,0.5794483672759374,0.960219144821167,0.8814355731010437,0.4630088806152344,0.14899323305090628,0.4630088806152344,1.0,2.0
Mężczyzna ogląda film dokumentalny.,▁documentar,5,target,conditional,NOUN,dobj,,,,,,,,,,,,,,,,,,,8.0,A man is watching a documentary.,10.306051254272461,14.03678066215543,1.032134771347046,0.42657145857810974,0.0022868465166538954,20.0,0.0022868465166538954,1.0,2.0,0.8208202123641968,0.07606305888186708,0.17889109253883362,0.9680212140083313,-0.0,-0.0,-0.0,1.0,1.0
Mężczyzna ogląda film dokumentalny.,y,6,target,conditional,NOUN,dobj,,,,,,,,,,,,,,,,,,,8.0,A man is watching a documentary.,13.042871475219727,13.825970686216278,2.0193443298339844,0.1620323657989502,1.2416949272155762,20.0,1.2416949272155762,1.0000001192092896,3.0,2.132929801940918,0.14919995970153185,0.05039231479167938,0.9060443639755249,-0.0,-0.0,-0.0,1.0,1.0
Mężczyzna ogląda film dokumentalny.,.,7,target,conditional,NOUN,dobj,,,,,,,,,,,,,,,,,,,8.0,A man is watching a documentary.,9.020065307617188,9.877224128445455,0.7574462294578552,0.5154878497123718,-0.0,20.0,-0.0,1.0,1.0,2.539595127105713,0.21236342345528575,0.2626355290412903,0.8923299908638,-0.0,-0.0,-0.0,1.0,1.0
Mężczyzna ogląda film dokumentalny.,</s>,8,target,conditional,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,8.0,A man is watching a documentary.,3.134582042694092,4.493933024067496,0.4206288158893585,0.865125298500061,-0.0,20.0,-0.0,1.0,1.0,2.6257119178771973,0.18967862823263917,0.08710196614265442,0.8846994042396545,-0.0,-0.0,-0.0,1.0,1.0
Mężczyzna ogląda film dokumentalny.,<pad>,9,target,conditional,NOUN,dobj,,,,,,,,,,,,,,,,,,,8.0,A man is watching a documentary.,2.5922763347625732,21.194570602516368,0.030617542564868927,0.8836443424224854,-0.0,20.0,-0.0,1.0,1.0,,,,,,,,,
Mężczyzna ogląda film dokumentalny.,▁A,0,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,9.0,A male watches a documentary.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3977556228637695,1.8204468180111044,1.8534045219421387,0.6738477349281311,1.323272943496704,0.8870709039414287,1.3232728242874146,1.0,3.0
Mężczyzna ogląda film dokumentalny.,▁male,1,target,conditional,NOUN,nsubj,,,,,,,,,,,,,,,,,,,9.0,A male watches a documentary.,12.291238784790039,15.499991025571285,2.2217445373535156,0.2222529649734497,1.847670316696167,20.0,1.847670316696167,1.0000001192092896,5.0,10.581768035888672,8.853959207737546,1.9345389604568481,0.3164953887462616,1.139119029045105,20.0,1.139119029045105,0.9999999403953552,3.0
Mężczyzna ogląda film dokumentalny.,▁watch,2,target,conditional,VERB,ROOT,,,,,,,,,,,,,,,,,,,9.0,A male watches a documentary.,7.468532085418701,19.626186301898493,1.3895494937896729,0.6039552688598633,0.990975022315979,20.0,0.990975022315979,1.0,2.0,9.718832969665527,2.653788607555478,2.050849199295044,0.3929157853126526,1.2905306816101074,0.7678512422407177,1.2905306816101074,1.0,4.0
Mężczyzna ogląda film dokumentalny.,es,3,target,conditional,VERB,ROOT,,,,,,,,,,,,,,,,,,,9.0,A male watches a documentary.,8.743309020996094,17.23629221823014,1.3031609058380127,0.49096032977104187,0.24229508638381958,20.0,0.24229508638381958,1.0,2.0,1.6529566049575806,0.11218571579945116,0.032236404716968536,0.9276965856552124,-0.0,-0.0,-0.0,1.0,1.0
Mężczyzna ogląda film dokumentalny.,▁a,4,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,9.0,A male watches a documentary.,6.128704071044922,15.409252609599003,1.274383544921875,0.7386761903762817,0.867108941078186,20.0,0.8671088814735413,0.9999998807907104,2.0,3.406404733657837,0.5042059543997099,0.902488648891449,0.8647738099098206,0.09602916985750198,0.01793547964203362,0.09602916985750198,1.0,2.0
Mężczyzna ogląda film dokumentalny.,▁documentar,5,target,conditional,NOUN,dobj,,,,,,,,,,,,,,,,,,,9.0,A male watches a documentary.,10.75633716583252,14.63872589496402,1.8884248733520508,0.32905876636505127,0.7637230157852173,20.0,0.7637230753898621,1.0000001192092896,4.0,1.3516261577606201,0.13643604409666574,0.2882695496082306,0.943301796913147,-0.0,-0.0,-0.0,1.0,1.0
Mężczyzna ogląda film dokumentalny.,y,6,target,conditional,NOUN,dobj,,,,,,,,,,,,,,,,,,,9.0,A male watches a documentary.,13.528653144836426,13.83664238638376,2.022632360458374,0.12584295868873596,1.2351481914520264,20.0,1.2351481914520264,1.0,3.0,2.0011279582977295,0.1391629838756652,0.05135568976402283,0.9123585820198059,-0.0,-0.0,-0.0,1.0,1.0
Mężczyzna ogląda film dokumentalny.,.,7,target,conditional,NOUN,dobj,,,,,,,,,,,,,,,,,,,9.0,A male watches a documentary.,8.454912185668945,9.650459725418065,0.6793848872184753,0.54766446352005,-0.0,20.0,-0.0,1.0,1.0,2.884370803833008,0.29168132311388256,0.43834391236305237,0.8790786266326904,-0.0,-0.0,-0.0,1.0,1.0
Mężczyzna ogląda film dokumentalny.,</s>,8,target,conditional,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,9.0,A male watches a documentary.,3.2388057708740234,5.149227614498004,0.36174264550209045,0.8555262088775635,-0.0,20.0,-0.0,1.0,1.0,2.7332911491394043,0.19996985712659118,0.09931644797325134,0.8797439932823181,-0.0,-0.0,-0.0,1.0,1.0
Mężczyzna ogląda film dokumentalny.,<pad>,9,target,conditional,NOUN,dobj,,,,,,,,,,,,,,,,,,,9.0,A male watches a documentary.,2.5229103565216064,21.194008610897967,0.02375924587249756,0.8873942494392395,-0.0,20.0,-0.0,1.0,1.0,,,,,,,,,
Dziecko uczy się języka niemieckiego.,pl_PL,0,source,conditional,SPECIAL,SPECIAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
Dziecko uczy się języka niemieckiego.,▁Dzie,1,source,conditional,NOUN,nsubj,10.95953369140625,20.761662469871272,0.12186691164970398,0.3839711844921112,-0.0,20.0,-0.0,1.0,1.0,11.415911674499512,12.211663007810348,2.045870542526245,0.21595866978168488,1.147369623184204,20.0,1.147369623184204,1.0,4.0,,,,,,,,,,,,,,,,,,,,
Dziecko uczy się języka niemieckiego.,cko,2,source,conditional,NOUN,nsubj,11.766298294067383,19.27176391067859,2.138000726699829,0.2401444911956787,1.4606003761291504,20.0,1.4606003761291504,0.9999999403953552,5.0,11.751108169555664,11.071701666365772,2.1673834323883057,0.21485430002212524,1.8339343070983887,20.0,1.6273870468139648,0.9494178295135498,6.0,,,,,,,,,,,,,,,,,,,,
Dziecko uczy się języka niemieckiego.,▁u,3,source,conditional,VERB,ROOT,3.3975887298583984,19.27319800888331,0.590069591999054,0.8504422307014465,-0.0,20.0,-0.0,1.0,1.0,11.556007385253906,9.497053989750341,2.1267428398132324,0.23260584473609924,1.4583394527435303,20.0,1.4583394527435303,1.0000001192092896,5.0,,,,,,,,,,,,,,,,,,,,
Dziecko uczy się języka niemieckiego.,czy,4,source,conditional,VERB,ROOT,6.737462520599365,19.4670367946566,1.0004690885543823,0.6249761581420898,-0.0,20.0,-0.0,1.0,1.0,14.790949821472168,9.32858753944272,2.1776692867279053,0.069573312997818,1.8969833850860596,20.0,1.667148232460022,0.9630428552627563,9.0,,,,,,,,,,,,,,,,,,,,
Dziecko uczy się języka niemieckiego.,▁się,5,source,conditional,PRON,expl:pv,11.19587516784668,9.481577594797391,1.9710984230041504,0.3979782462120056,1.539583444595337,20.0,1.539583444595337,1.0,3.0,12.539653778076172,3.1377956056533325,1.981653094291687,0.23458607494831085,1.1864182949066162,0.4193101361786329,1.1864182949066162,0.9999998211860657,4.0,,,,,,,,,,,,,,,,,,,,
Dziecko uczy się języka niemieckiego.,▁języka,6,source,conditional,NOUN,iobj,6.418274402618408,14.916139772982408,0.9902105331420898,0.6793655753135681,0.5472134947776794,20.0,0.5472134947776794,1.0,2.0,6.607211112976074,1.2613491006823296,1.4037102460861206,0.6381305456161499,0.6066030263900757,0.23227773563217666,0.6066029071807861,0.9999999403953552,2.0,,,,,,,,,,,,,,,,,,,,
Dziecko uczy się języka niemieckiego.,▁niemieckiego,7,source,conditional,ADJ,amod,9.487101554870605,11.769694971246306,1.5815138816833496,0.47370243072509766,0.7087432146072388,20.0,0.7087432146072388,1.0,3.0,7.43354606628418,1.693279508265187,1.7954766750335693,0.603448748588562,0.8726121783256531,0.5002934997113141,0.8726121783256531,1.0,2.0,,,,,,,,,,,,,,,,,,,,
Dziecko uczy się języka niemieckiego.,.,8,source,conditional,ADJ,amod,11.19027042388916,9.299285347487267,1.585003137588501,0.36080852150917053,0.348592609167099,20.0,0.34859248995780945,0.9999999403953552,2.0,2.639371395111084,0.22673762200866387,0.2073795646429062,0.8769398927688599,-0.0,-0.0,-0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
Dziecko uczy się języka niemieckiego.,</s>,9,source,conditional,SPECIAL,SPECIAL,2.9820449352264404,10.737049810795584,0.18398362398147583,0.8702085614204407,-0.0,20.0,-0.0,1.0,1.0,7.341315269470215,1.791129373489323,1.2953908443450928,0.6557329893112183,0.992487907409668,1.1551491602261261,0.992487907409668,0.9999998807907104,2.0,,,,,,,,,,,,,,,,,,,,
Dziecko uczy się języka niemieckiego.,▁The,0,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,0.0,The child learns German.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.661036014556885,0.9967085698756505,1.0379152297973633,0.6119999289512634,-0.0,-0.0,-0.0,1.0,1.0
Dziecko uczy się języka niemieckiego.,▁child,1,target,conditional,NOUN,nsubj,,,,,,,,,,,,,,,,,,,0.0,The child learns German.,12.619932174682617,25.190117772067524,2.2952308654785156,0.17339003086090088,2.3458404541015625,20.0,2.1849350929260254,0.9667657017707825,7.0,11.203969955444336,7.079132354816137,2.250967264175415,0.2549699544906616,1.967253565788269,20.0,1.967253565788269,0.9999998807907104,5.0
Dziecko uczy się języka niemieckiego.,▁learn,2,target,conditional,VERB,ROOT,,,,,,,,,,,,,,,,,,,0.0,The child learns German.,14.158926010131836,14.722082515441846,1.9820141792297363,0.1261531263589859,1.0530738830566406,20.0,1.0530738830566406,1.0,4.0,7.249118804931641,2.9622196476427898,1.6681262254714966,0.6324187517166138,0.5961259603500366,2.789993718503365,0.5961259603500366,1.0,2.0
Dziecko uczy się języka niemieckiego.,s,3,target,conditional,VERB,ROOT,,,,,,,,,,,,,,,,,,,0.0,The child learns German.,5.865156173706055,13.012251549241393,1.1354200839996338,0.6849609017372131,0.11415146291255951,20.0,0.11415146291255951,1.0,2.0,3.431431293487549,0.29112303185939753,0.2730112671852112,0.8462435007095337,-0.0,-0.0,-0.0,1.0,1.0
Dziecko uczy się języka niemieckiego.,▁German,4,target,conditional,PROPN,dobj,,,,,,,,,,,,,,,,,,,0.0,The child learns German.,7.342344760894775,18.495525395639632,0.7436364889144897,0.6387544870376587,-0.0,20.0,-0.0,1.0,1.0,2.15812349319458,0.31420590335310383,0.8008239269256592,0.9280999898910522,-0.0,-0.0,-0.0,1.0,1.0
Dziecko uczy się języka niemieckiego.,.,5,target,conditional,PROPN,dobj,,,,,,,,,,,,,,,,,,,0.0,The child learns German.,5.542050361633301,1.06965445263843,1.153226613998413,0.7338237166404724,0.8170313835144043,0.42209962398385137,0.8170313835144043,1.0,2.0,2.7675724029541016,0.32039641384687173,0.6495176553726196,0.8940758109092712,-0.0,-0.0,-0.0,1.0,1.0
Dziecko uczy się języka niemieckiego.,</s>,6,target,conditional,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,0.0,The child learns German.,6.15406608581543,3.6352502928685855,1.0408215522766113,0.6726905107498169,0.024449262768030167,8.69556344600793,0.024449093267321587,0.9999998807907104,2.0,2.927983283996582,0.2303075101118018,0.17074789106845856,0.8700679540634155,-0.0,-0.0,-0.0,1.0,1.0
Dziecko uczy się języka niemieckiego.,<pad>,7,target,conditional,PROPN,dobj,,,,,,,,,,,,,,,,,,,0.0,The child learns German.,2.7220582962036133,21.193009727241925,0.0741332471370697,0.8789674639701843,-0.0,20.0,-0.0,1.0,1.0,,,,,,,,,
Dziecko uczy się języka niemieckiego.,▁The,0,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,1.0,The child is learning German.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.661036014556885,0.9967085698756505,1.0379152297973633,0.6119999289512634,-0.0,-0.0,-0.0,1.0,1.0
Dziecko uczy się języka niemieckiego.,▁child,1,target,conditional,NOUN,nsubj,,,,,,,,,,,,,,,,,,,1.0,The child is learning German.,12.619932174682617,25.190117772067524,2.2952308654785156,0.17339003086090088,2.3458404541015625,20.0,2.1849350929260254,0.9667657017707825,7.0,11.203969955444336,7.079132354816137,2.250967264175415,0.2549699544906616,1.967253565788269,20.0,1.967253565788269,0.9999998807907104,5.0
Dziecko uczy się języka niemieckiego.,▁is,2,target,conditional,AUX,aux,,,,,,,,,,,,,,,,,,,1.0,The child is learning German.,14.158926010131836,15.00472900988027,1.9820141792297363,0.1261531263589859,1.0530738830566406,20.0,1.0530738830566406,1.0,4.0,7.249118804931641,1.3907206953701554,1.6681262254714966,0.6324187517166138,0.5961259603500366,0.2253064266001141,0.5961259603500366,1.0,2.0
Dziecko uczy się języka niemieckiego.,▁learning,3,target,conditional,VERB,ROOT,,,,,,,,,,,,,,,,,,,1.0,The child is learning German.,10.599536895751953,10.359260473014059,2.016838550567627,0.3493572473526001,1.3847265243530273,20.0,1.3847265243530273,1.0,3.0,7.4731268882751465,1.2094532312675101,1.2998104095458984,0.605075478553772,0.3776766061782837,0.1096372790464366,0.37767672538757324,1.0000001192092896,2.0
Dziecko uczy się języka niemieckiego.,▁German,4,target,conditional,PROPN,dobj,,,,,,,,,,,,,,,,,,,1.0,The child is learning German.,9.885570526123047,15.432509798604883,0.7490817308425903,0.468144953250885,-0.0,20.0,-0.0,1.0,1.0,3.187537670135498,0.5975178351502435,1.100155234336853,0.8752857446670532,0.32818156480789185,0.08955233051904042,0.32818156480789185,1.0,2.0
Dziecko uczy się języka niemieckiego.,.,5,target,conditional,PROPN,dobj,,,,,,,,,,,,,,,,,,,1.0,The child is learning German.,5.631430625915527,0.9428633095068389,1.0413252115249634,0.7333778738975525,0.663051187992096,0.2729063374140066,0.6630510091781616,0.9999999403953552,2.0,3.052539825439453,0.45306928257852336,0.9631502032279968,0.8916884064674377,-0.0,-0.0,-0.0,1.0,1.0
Dziecko uczy się języka niemieckiego.,</s>,6,target,conditional,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,1.0,The child is learning German.,5.021989345550537,4.178506167529212,0.7076752185821533,0.7454318404197693,-0.0,20.0,-0.0,1.0,1.0,2.811039447784424,0.21643479157688916,0.14729410409927368,0.8756762742996216,-0.0,-0.0,-0.0,1.0,1.0
Dziecko uczy się języka niemieckiego.,<pad>,7,target,conditional,PROPN,dobj,,,,,,,,,,,,,,,,,,,1.0,The child is learning German.,2.711181402206421,21.202630371759017,0.05879456549882889,0.8786863088607788,-0.0,20.0,-0.0,1.0,1.0,,,,,,,,,
Dziecko uczy się języka niemieckiego.,▁The,0,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,2.0,The boy is learning German.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.661036014556885,0.9967085698756505,1.0379152297973633,0.6119999289512634,-0.0,-0.0,-0.0,1.0,1.0
Dziecko uczy się języka niemieckiego.,▁boy,1,target,conditional,NOUN,nsubj,,,,,,,,,,,,,,,,,,,2.0,The boy is learning German.,12.619932174682617,21.252057719694346,2.2952308654785156,0.17339003086090088,2.3458404541015625,20.0,2.1849350929260254,0.9667657017707825,7.0,11.203969955444336,8.674245348443433,2.250967264175415,0.2549699544906616,1.967253565788269,20.0,1.967253565788269,0.9999998807907104,5.0
Dziecko uczy się języka niemieckiego.,▁is,2,target,conditional,AUX,aux,,,,,,,,,,,,,,,,,,,2.0,The boy is learning German.,13.733680725097656,16.31908370641765,2.141603469848633,0.07700542360544205,1.6408922672271729,20.0,1.525388240814209,0.9832276105880737,8.0,7.644125938415527,1.492289909705933,1.5626552104949951,0.6135134696960449,0.8171831369400024,0.4222881324950111,0.817183256149292,1.0000001192092896,2.0
Dziecko uczy się języka niemieckiego.,▁learning,3,target,conditional,VERB,ROOT,,,,,,,,,,,,,,,,,,,2.0,The boy is learning German.,11.395793914794922,11.999723650349276,2.2211813926696777,0.2698216140270233,1.8436059951782227,20.0,1.8427729606628418,0.9999386072158813,6.0,4.647495746612549,0.6951802412838154,1.0426814556121826,0.7875418066978455,0.16645631194114685,0.035910274214680404,0.16645631194114685,1.0,2.0
Dziecko uczy się języka niemieckiego.,▁German,4,target,conditional,PROPN,dobj,,,,,,,,,,,,,,,,,,,2.0,The boy is learning German.,11.966148376464844,15.954454119290936,1.1071512699127197,0.3238959014415741,-0.0,20.0,-0.0,1.0,1.0,3.5146801471710205,0.6502672598315128,1.2325361967086792,0.8581744432449341,0.20681056380271912,0.047676253117616675,0.20681056380271912,1.0,2.0
Dziecko uczy się języka niemieckiego.,.,5,target,conditional,PROPN,dobj,,,,,,,,,,,,,,,,,,,2.0,The boy is learning German.,5.702761650085449,0.9788732817839869,1.0255070924758911,0.7280475497245789,0.7171030044555664,0.3176073589674119,0.7171030044555664,1.0,2.0,3.1006956100463867,0.5306556633659558,1.0624476671218872,0.8925789594650269,0.16537363827228546,0.03560906770429737,0.16537363827228546,1.0,2.0
Dziecko uczy się języka niemieckiego.,</s>,6,target,conditional,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,2.0,The boy is learning German.,4.93601131439209,4.5747180088463395,0.6546831727027893,0.7498500347137451,-0.0,20.0,-0.0,1.0,1.0,2.895796060562134,0.2299625584063874,0.18320685625076294,0.8729732036590576,-0.0,-0.0,-0.0,1.0,1.0
Dziecko uczy się języka niemieckiego.,<pad>,7,target,conditional,PROPN,dobj,,,,,,,,,,,,,,,,,,,2.0,The boy is learning German.,2.65766978263855,21.209175755909804,0.0437164269387722,0.8809158205986023,-0.0,20.0,-0.0,1.0,1.0,,,,,,,,,
Dziecko uczy się języka niemieckiego.,▁The,0,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,3.0,The child will learn German.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.661036014556885,0.9967085698756505,1.0379152297973633,0.6119999289512634,-0.0,-0.0,-0.0,1.0,1.0
Dziecko uczy się języka niemieckiego.,▁child,1,target,conditional,NOUN,nsubj,,,,,,,,,,,,,,,,,,,3.0,The child will learn German.,12.619932174682617,25.190117772067524,2.2952308654785156,0.17339003086090088,2.3458404541015625,20.0,2.1849350929260254,0.9667657017707825,7.0,11.203969955444336,7.079132354816137,2.250967264175415,0.2549699544906616,1.967253565788269,20.0,1.967253565788269,0.9999998807907104,5.0
Dziecko uczy się języka niemieckiego.,▁will,2,target,conditional,AUX,aux,,,,,,,,,,,,,,,,,,,3.0,The child will learn German.,14.158926010131836,17.2220140374699,1.9820141792297363,0.1261531263589859,1.0530738830566406,20.0,1.0530738830566406,1.0,4.0,7.249118804931641,4.951318736022132,1.6681262254714966,0.6324187517166138,0.5961259603500366,20.0,0.5961259603500366,1.0,2.0
Dziecko uczy się języka niemieckiego.,▁learn,3,target,conditional,VERB,ROOT,,,,,,,,,,,,,,,,,,,3.0,The child will learn German.,9.39523983001709,14.167806774327751,1.7325373888015747,0.39197370409965515,0.9491424560546875,20.0,0.9491422772407532,0.9999998807907104,2.0,4.348996639251709,0.5645751698682107,0.8988991975784302,0.8121840953826904,-0.0,-0.0,-0.0,1.0,1.0
Dziecko uczy się języka niemieckiego.,▁German,4,target,conditional,PROPN,dobj,,,,,,,,,,,,,,,,,,,3.0,The child will learn German.,11.15527629852295,17.80416164516911,1.0488495826721191,0.39691242575645447,-0.0,20.0,-0.0,1.0,1.0,3.443221092224121,0.5651262060148754,1.0199010372161865,0.8560988306999207,0.11886276304721832,0.023396372497247415,0.11886276304721832,1.0,2.0
Dziecko uczy się języka niemieckiego.,.,5,target,conditional,PROPN,dobj,,,,,,,,,,,,,,,,,,,3.0,The child will learn German.,5.555572509765625,0.9211358045410459,1.0211354494094849,0.734099268913269,0.6312913298606873,0.24937958942469454,0.6312913298606873,1.0,2.0,3.467926025390625,0.45324010119897457,0.8309814929962158,0.8476487994194031,-0.0,-0.0,-0.0,1.0,1.0
Dziecko uczy się języka niemieckiego.,</s>,6,target,conditional,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,3.0,The child will learn German.,5.92091178894043,3.866315758462785,0.9368011951446533,0.6921284198760986,-0.0,20.0,-0.0,1.0,1.0,2.7627816200256348,0.2103795959861548,0.13502323627471924,0.8774716258049011,-0.0,-0.0,-0.0,1.0,1.0
